Printing Modifier Definitions:
Tag: none, Categories: none
Tag: country_subsidies_bg_plantations, Categories: country
Tag: country_subsidies_bg_service, Categories: country
Tag: country_subsidies_bg_manufacturing, Categories: country
Tag: country_subsidies_bg_infrastructure, Categories: country
Tag: country_subsidies_bg_trade, Categories: country
Tag: country_mandate_subsidies, Categories: country
Tag: country_allow_multiple_alliances, Categories: country
Tag: state_disallow_incorporation, Categories: state
Tag: market_disallow_trade_routes, Categories: market
Tag: country_ignores_landing_craft_penalty, Categories: country
Tag: country_private_buildings_protected, Categories: country
Tag: country_government_buildings_protected, Categories: country
Tag: country_all_buildings_protected, Categories: country
Tag: country_disable_investment_pool, Categories: country
Tag: country_cannot_enact_laws, Categories: country
Tag: country_must_have_movement_to_enact_laws, Categories: country
Tag: character_battle_condition_dug_in_mult, Categories: character
Tag: character_battle_condition_charted_terrain_mult, Categories: character
Tag: character_battle_condition_rapid_advance_mult, Categories: character
Tag: character_battle_condition_camouflaged_mult, Categories: character
Tag: character_battle_condition_logistics_secured_mult, Categories: character
Tag: character_battle_condition_mud_mult, Categories: character
Tag: character_battle_condition_broken_supply_line_mult, Categories: character
Tag: character_battle_condition_exhausted_mult, Categories: character
Tag: character_battle_condition_lost_mult, Categories: character
Tag: character_battle_condition_surprise_maneuver_mult, Categories: character
Tag: character_battle_condition_aggressive_maneuver_mult, Categories: character
Tag: character_battle_condition_careful_maneuver_mult, Categories: character
Tag: character_battle_condition_blunder_mult, Categories: character
Tag: character_battle_condition_poor_visibility_mult, Categories: character
Tag: character_battle_condition_good_visibility_mult, Categories: character
Tag: character_battle_condition_rough_waters_mult, Categories: character
Tag: character_battle_condition_strong_winds_mult, Categories: character
Tag: character_battle_condition_death_from_below_mult, Categories: character
Tag: character_battle_condition_ramming_maneuver_mult, Categories: character
Tag: character_expedition_events_explorer_mult, Categories: character
Tag: country_expedition_events_explorer_mult, Categories: country
Tag: interest_group_in_government_attraction_mult, Categories: interest_group
Tag: unit_offense_flat_add, Categories: unit
Tag: unit_offense_flat_mult, Categories: unit
Tag: unit_defense_flat_add, Categories: unit
Tag: unit_defense_flat_mult, Categories: unit
Tag: unit_offense_elevated_add, Categories: unit
Tag: unit_offense_elevated_mult, Categories: unit
Tag: unit_defense_elevated_add, Categories: unit
Tag: unit_defense_elevated_mult, Categories: unit
Tag: unit_offense_forested_add, Categories: unit
Tag: unit_offense_forested_mult, Categories: unit
Tag: unit_defense_forested_add, Categories: unit
Tag: unit_defense_forested_mult, Categories: unit
Tag: unit_offense_hazardous_add, Categories: unit
Tag: unit_offense_hazardous_mult, Categories: unit
Tag: unit_defense_hazardous_add, Categories: unit
Tag: unit_defense_hazardous_mult, Categories: unit
Tag: unit_offense_developed_add, Categories: unit
Tag: unit_offense_developed_mult, Categories: unit
Tag: unit_defense_developed_add, Categories: unit
Tag: unit_defense_developed_mult, Categories: unit
Tag: unit_offense_water_add, Categories: unit
Tag: unit_offense_water_mult, Categories: unit
Tag: unit_defense_water_add, Categories: unit
Tag: unit_defense_water_mult, Categories: unit
Tag: state_catholic_standard_of_living_add, Categories: state
Tag: state_protestant_standard_of_living_add, Categories: state
Tag: state_orthodox_standard_of_living_add, Categories: state
Tag: state_oriental_orthodox_standard_of_living_add, Categories: state
Tag: state_sunni_standard_of_living_add, Categories: state
Tag: state_shiite_standard_of_living_add, Categories: state
Tag: state_jewish_standard_of_living_add, Categories: state
Tag: state_mahayana_standard_of_living_add, Categories: state
Tag: state_gelugpa_standard_of_living_add, Categories: state
Tag: state_theravada_standard_of_living_add, Categories: state
Tag: state_hindu_standard_of_living_add, Categories: state
Tag: state_shinto_standard_of_living_add, Categories: state
Tag: state_sikh_standard_of_living_add, Categories: state
Tag: state_animist_standard_of_living_add, Categories: state
Tag: state_atheist_standard_of_living_add, Categories: state
Tag: state_welsh_standard_of_living_add, Categories: state
Tag: state_scottish_standard_of_living_add, Categories: state
Tag: state_galician_standard_of_living_add, Categories: state
Tag: state_malay_standard_of_living_add, Categories: state
Tag: state_bornean_standard_of_living_add, Categories: state
Tag: state_sumatran_standard_of_living_add, Categories: state
Tag: state_balinese_standard_of_living_add, Categories: state
Tag: state_cajun_standard_of_living_add, Categories: state
Tag: state_assyrian_standard_of_living_add, Categories: state
Tag: state_circassian_standard_of_living_add, Categories: state
Tag: state_francoprovencal_standard_of_living_add, Categories: state
Tag: state_north_german_standard_of_living_add, Categories: state
Tag: state_south_german_standard_of_living_add, Categories: state
Tag: state_ashkenazi_standard_of_living_add, Categories: state
Tag: state_dutch_standard_of_living_add, Categories: state
Tag: state_flemish_standard_of_living_add, Categories: state
Tag: state_wallonian_standard_of_living_add, Categories: state
Tag: state_boer_standard_of_living_add, Categories: state
Tag: state_alemannic_standard_of_living_add, Categories: state
Tag: state_swedish_standard_of_living_add, Categories: state
Tag: state_danish_standard_of_living_add, Categories: state
Tag: state_norwegian_standard_of_living_add, Categories: state
Tag: state_icelandic_standard_of_living_add, Categories: state
Tag: state_finnish_standard_of_living_add, Categories: state
Tag: state_sami_standard_of_living_add, Categories: state
Tag: state_british_standard_of_living_add, Categories: state
Tag: state_irish_standard_of_living_add, Categories: state
Tag: state_australian_standard_of_living_add, Categories: state
Tag: state_north_italian_standard_of_living_add, Categories: state
Tag: state_south_italian_standard_of_living_add, Categories: state
Tag: state_maltese_standard_of_living_add, Categories: state
Tag: state_basque_standard_of_living_add, Categories: state
Tag: state_spanish_standard_of_living_add, Categories: state
Tag: state_catalan_standard_of_living_add, Categories: state
Tag: state_portuguese_standard_of_living_add, Categories: state
Tag: state_french_standard_of_living_add, Categories: state
Tag: state_occitan_standard_of_living_add, Categories: state
Tag: state_breton_standard_of_living_add, Categories: state
Tag: state_croat_standard_of_living_add, Categories: state
Tag: state_serb_standard_of_living_add, Categories: state
Tag: state_bulgarian_standard_of_living_add, Categories: state
Tag: state_albanian_standard_of_living_add, Categories: state
Tag: state_slovene_standard_of_living_add, Categories: state
Tag: state_bosniak_standard_of_living_add, Categories: state
Tag: state_romanian_standard_of_living_add, Categories: state
Tag: state_hungarian_standard_of_living_add, Categories: state
Tag: state_polish_standard_of_living_add, Categories: state
Tag: state_lithuanian_standard_of_living_add, Categories: state
Tag: state_czech_standard_of_living_add, Categories: state
Tag: state_slovak_standard_of_living_add, Categories: state
Tag: state_russian_standard_of_living_add, Categories: state
Tag: state_byelorussian_standard_of_living_add, Categories: state
Tag: state_ukrainian_standard_of_living_add, Categories: state
Tag: state_ugrian_standard_of_living_add, Categories: state
Tag: state_latvian_standard_of_living_add, Categories: state
Tag: state_estonian_standard_of_living_add, Categories: state
Tag: state_greek_standard_of_living_add, Categories: state
Tag: state_georgian_standard_of_living_add, Categories: state
Tag: state_armenian_standard_of_living_add, Categories: state
Tag: state_sephardic_standard_of_living_add, Categories: state
Tag: state_turkish_standard_of_living_add, Categories: state
Tag: state_azerbaijani_standard_of_living_add, Categories: state
Tag: state_north_caucasian_standard_of_living_add, Categories: state
Tag: state_maghrebi_standard_of_living_add, Categories: state
Tag: state_misri_standard_of_living_add, Categories: state
Tag: state_mashriqi_standard_of_living_add, Categories: state
Tag: state_bedouin_standard_of_living_add, Categories: state
Tag: state_berber_standard_of_living_add, Categories: state
Tag: state_persian_standard_of_living_add, Categories: state
Tag: state_uzbek_standard_of_living_add, Categories: state
Tag: state_kazak_standard_of_living_add, Categories: state
Tag: state_kirgiz_standard_of_living_add, Categories: state
Tag: state_tajik_standard_of_living_add, Categories: state
Tag: state_uighur_standard_of_living_add, Categories: state
Tag: state_pashtun_standard_of_living_add, Categories: state
Tag: state_baluchi_standard_of_living_add, Categories: state
Tag: state_hazara_standard_of_living_add, Categories: state
Tag: state_turkmen_standard_of_living_add, Categories: state
Tag: state_kurdish_standard_of_living_add, Categories: state
Tag: state_tatar_standard_of_living_add, Categories: state
Tag: state_mongol_standard_of_living_add, Categories: state
Tag: state_kalmyk_standard_of_living_add, Categories: state
Tag: state_siberian_standard_of_living_add, Categories: state
Tag: state_yakut_standard_of_living_add, Categories: state
Tag: state_tibetan_standard_of_living_add, Categories: state
Tag: state_assamese_standard_of_living_add, Categories: state
Tag: state_bengali_standard_of_living_add, Categories: state
Tag: state_bihari_standard_of_living_add, Categories: state
Tag: state_manipuri_standard_of_living_add, Categories: state
Tag: state_nepali_standard_of_living_add, Categories: state
Tag: state_oriya_standard_of_living_add, Categories: state
Tag: state_sinhala_standard_of_living_add, Categories: state
Tag: state_avadhi_standard_of_living_add, Categories: state
Tag: state_kanauji_standard_of_living_add, Categories: state
Tag: state_panjabi_standard_of_living_add, Categories: state
Tag: state_kashmiri_standard_of_living_add, Categories: state
Tag: state_gujarati_standard_of_living_add, Categories: state
Tag: state_marathi_standard_of_living_add, Categories: state
Tag: state_sindi_standard_of_living_add, Categories: state
Tag: state_rajput_standard_of_living_add, Categories: state
Tag: state_kannada_standard_of_living_add, Categories: state
Tag: state_malayalam_standard_of_living_add, Categories: state
Tag: state_tamil_standard_of_living_add, Categories: state
Tag: state_telegu_standard_of_living_add, Categories: state
Tag: state_vietnamese_standard_of_living_add, Categories: state
Tag: state_khmer_standard_of_living_add, Categories: state
Tag: state_batak_standard_of_living_add, Categories: state
Tag: state_dayak_standard_of_living_add, Categories: state
Tag: state_malagasy_standard_of_living_add, Categories: state
